Unnamed: 0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124
1;0.0;245.1243235033349;10.580246322908256;300.06158552476955;90.26739982725108;112.48395145615788;74.8513477363672;90.57950505899416;113.26265870493424;360.6089863187164;34.04062522083146;396.4239271966185;360.8869995538064;474.4132524936634;311.8114470928759;396.583648845889;473.3585847038508;89.72454699396108;137.26512453923146;126.7306301412458;311.8628945453083;301.4077784770299;215.76459659731307;808.079040026267;745.8503526262423;470.2857054821884;498.2866421703956;506.08495261800704;592.5796472290494;650.9328699020292;769.4773390862962;650.0339418738992;779.9558593531103;671.8995544078997;135.50593569856213;206.88787491950148;571.5267522744603;585.7389758268514;121.56359324020504;177.3498998650518;145.76257812814688;322.0156498566691;156.964119575481;199.97327876334103;328.1972524074199;383.0864019725043;724.9136453616169;752.6368101935317;732.8981145172257;884.5727525268011;239.4942139632724;459.78950227976514;597.166809117941;609.318602921814;380.5458598815596;635.2295073995834;501.9523510808373;587.8763947867393;423.7936807507548;447.8497155883292;598.8531167456739;269.43438466906537;249.3808131578858;533.1970488469918;623.0266304542979;691.977234041735;859.7554142272869;546.0070204350712;504.45723481296494;541.8222006404247;619.8179468950539;637.8320235842756;893.5031474092115;550.2321557159464;535.7287112144498;713.9987766779238;513.1962684251562;550.6865237216571;577.8173912751123;837.3148180746571;559.8225834466419;586.2908529445232;542.4370325299492;591.6840211252161;500.2927840666844;542.9173015668358;522.528012796112;733.1923461730343;872.5252116820486;559.0639870544939;102.12618362465314;105.98812533703553;111.91900075993458;129.9850346431427;133.48965781394998;64.19151584754458;72.12450175554969;80.10081708913049;87.04820754027709;89.60428694284079;90.06556677363815;90.0359133066448;97.47476785454089;103.664531105777;104.41744393531442;65.19037084751032;66.48453880779157;70.3956099450175;72.36422095509556;72.02441450585748;79.32869169545909;88.39637407370289;100.33755360041955;107.91427442657736;107.59885719467496;110.4581236544855;112.5912777593289;115.3121365396366;119.51479784619242;125.17486392063998;128.85739514620013;130.3382352239245;336.6463004931856;476.9971667922292
2;245.1243235033349;0.0;234.7636108309161;517.2909054015539;322.2341695733056;183.0012900981164;287.7440590130414;198.07123418832825;241.53037718761271;426.10465800756754;212.24282608618927;417.7727105341567;342.8383355675953;390.63387297317377;327.3883066098821;417.0673134361724;697.8002307911223;202.36828285097724;328.19785925676746;348.78465118319923;415.1189442674372;316.7407190551149;433.2717269891415;1047.228587539778;984.8702579987668;713.8117796713935;742.3957945011042;746.9531586069725;829.4260190466216;891.4770275709475;1010.1312024008422;891.2829639243151;1019.9312283298171;912.8845040538722;275.1602215678725;362.63111649271775;812.1526507078111;827.9490386226623;251.7387745575989;315.3182985098264;277.05100033154827;136.71953052641493;298.290733582965;411.9085977088998;129.91520992211122;620.9579032725138;964.573718953672;992.453195961733;973.2488428877876;1120.760773043431;391.8609495198828;704.8229462397113;838.9837732369035;850.9869870534438;609.1119991543558;870.4548421363086;739.2715156422433;822.5513728246999;668.4497368099618;690.1602728891538;834.1972590005739;410.175545325172;431.6726480284932;773.4840631553174;859.0748237545052;931.6602411043908;1096.292475594123;765.7864025552442;748.7329049008504;757.0544322168086;861.3318801721849;879.2566223337593;1129.4036393667304;792.0213883097388;745.2229997443765;954.5403520949644;755.970790023096;775.3610350142918;814.6215456889569;1073.111200321286;782.501815664452;815.2532410850773;753.2588833803973;827.2593489967571;744.9675139376722;767.9120333743633;758.7892959344871;973.5639495093088;1110.0891890784503;783.0605004540867;325.07333950297595;325.5087075572494;323.74682459493044;330.7533759905156;334.1253443479267;220.3258582638824;216.19163697826983;215.33665373001023;203.5676732294021;203.1533982982697;199.51369428359337;203.0059338657456;201.9989965483238;216.26132999414293;217.73576441893863;308.81538549967763;306.92332224257314;308.20831976305686;305.7237072473068;301.58013065619025;304.2824430106521;310.9226536259748;321.2075141280796;328.4355505518026;331.22344490681263;334.9345157486925;339.08708455724536;338.8623850292629;340.84463520587093;345.417383215381;347.94489940094195;349.1879320578056;527.3669044653525;701.6777651871674
3;10.580246322908256;234.7636108309161;0.0;307.1813443457721;99.95629661709252;106.93791370712007;78.48905972134415;82.46102954616053;113.0588847173427;358.1579421889873;24.896637055427696;392.2171551695354;354.8121766709728;466.83617090313146;306.56385548209806;392.3409098880126;481.4483398790183;81.95362202750543;143.84766005507856;135.86675950448185;310.9688881637369;296.0223209799252;225.1179371444145;817.6097291057056;755.3583309750927;480.271416818911;508.3701843472337;515.734483471286;601.8401735174408;660.5791714563479;779.1536117109023;659.7571439656806;789.5639326628151;681.5971026301169;133.3788921398871;208.0674199231925;581.1655954250026;595.5642423198967;117.91067740305311;176.51453874671867;143.36894862836388;313.3698453173132;155.7944917342011;208.89354537504792;319.24603970087685;393.6018675331005;734.4813716761112;762.2248004044193;742.5376667002312;893.8450350318009;244.85399346669004;470.0893305260149;606.9465615958495;619.0829450872953;388.8802157058556;644.3548142461298;511.2227877303316;596.9334371235036;433.97938443409504;457.6601884722447;607.9757005736127;274.4089979390638;256.7184639184184;542.7888005540581;632.2228544864994;701.5413861994286;869.0539505643003;553.7987688279522;514.5710684726113;549.2607189613018;629.5661817260836;647.5730225935353;902.7520497003912;560.0000764459428;542.7321846596691;723.6553946130508;523.0818946270116;558.8704841501948;587.0685917726624;846.5442772236681;567.8548304148143;594.8519175015288;549.5471524307679;600.8250666021536;510.4875497130349;551.1206754454051;531.7040950923405;742.8341098122057;881.9175818220735;567.2004164298305;111.05932569315571;114.63983599819124;119.9180526194898;137.29187442095852;140.8496168047045;57.75996294323627;65.35651918405416;73.4014112059588;79.32046252275458;81.89984474116565;82.05572893373194;82.32817136993863;89.82780941613603;97.24755383990454;98.12461121146086;75.76260418665952;76.83386442635282;80.50676320298538;82.00040606869283;81.198636932674;88.08925974140949;97.05933599668197;109.03496169847573;116.69205897244026;116.66948647336166;119.64169710659787;121.98013878909433;124.46398169176584;128.5135743661204;134.1397570682163;137.76200673478755;139.2381877861133;341.7307777202675;485.1109545558437
4;300.06158552476955;517.2909054015539;307.1813443457721;0.0;287.6720756489316;411.8238062883222;234.5104084916809;319.22174620241907;395.7217584458539;313.5687850299368;331.64571565291203;386.2941304844919;415.4498668735271;551.2341850165085;360.3486194908314;387.44015711028186;180.9283870187442;314.92269070935004;354.3467551136919;304.6124642552756;246.03795542146528;357.8461147389695;327.700521714992;543.2857071227951;481.7317430358923;253.40759701562345;284.6795598714774;262.08218533988315;324.8228752205418;396.0984905458598;511.5744424564416;398.9511552526056;518.8719447023223;418.5130970318216;249.32274407661905;182.120937985146;321.0156910401473;344.2314966680141;270.1044817389501;223.5557106495383;251.4107522678581;617.5790011629126;232.16393729756933;335.97680251354376;621.5904306639068;323.3146107627612;463.7721429754386;491.4850962688584;474.523173799984;609.9841268825593;440.93005321640857;275.0122201225707;352.2274965272423;362.7172654927713;99.5106457170837;361.3829793315989;240.35596439332588;313.6196485605267;235.126600501704;222.4141994282867;326.2004299462645;470.7529686788481;407.84198106718793;283.42430641626163;351.82580278204347;431.8088817400424;586.275569059477;248.9981513409879;292.5032646825089;242.52019308530072;371.700195351388;388.2976548125658;618.1391405696977;308.3852628632444;235.69581771367112;457.02357938692586;282.6395556482309;258.22201741080045;310.4394617480785;562.1625826374602;265.220644480227;299.7026034953472;242.38235388523168;319.9096844062024;296.45788718458454;250.86312024345315;255.6588512181851;474.9038336179311;601.7453538540473;265.8116663636014;303.9216504206537;309.7651753947987;322.2166358748274;340.1101294053678;340.88720364333943;298.92309718614;301.9742300825956;302.1385940866698;313.7498142943305;314.1375073890604;317.77940863909714;314.2856125706362;315.54029658655804;302.19200375277944;300.846520318135;263.7965601027452;274.4637465393709;279.91067407915;289.27048408991817;296.6234434822922;303.1232170610151;305.9483815468513;307.7228847733928;307.94312256424587;302.24174923147126;300.374031774212;296.0566654610453;301.9139889071828;306.1160099936252;308.18848223793617;310.4760612988128;310.9789126051674;83.7599184287746;184.86355200784104
5;90.26739982725108;322.2341695733056;99.95629661709252;287.6720756489316;0.0;154.7749226040467;125.63342049960129;179.73959031449465;116.51351955561694;423.4945379587547;115.0079184475367;468.4260249226007;441.84155744562815;560.6145964773342;389.6326195260366;468.7681632090553;443.6583444140606;178.37105767223494;71.81267421039671;38.40989075318596;366.40279846301695;379.9398357567858;125.78873505856812;754.409896400013;692.8661282085097;410.8197452641424;436.39954137634703;452.6393307372025;544.6802382761581;596.2037068859074;713.538406865291;593.9579664188402;725.1307019815063;616.1334099042205;204.54573148135864;252.5053890441463;517.57124092172;528.277755797157;197.7915679162936;237.0751091010885;215.288811025006;375.7841241815759;219.84588572260225;111.4302574177512;385.19025827603895;298.9051737266177;671.0556215572313;698.2870418597466;677.7786720529501;834.6588902514349;174.2705765917576;393.0355946801188;540.4587871962885;552.7969132193748;349.7513754159459;589.0238039995088;454.9421028799686;543.1424462765542;360.43149893696506;392.21070444128367;553.0207299382049;205.8675710874972;169.06510771410228;480.4541014112649;575.8455005084757;638.3772066910195;809.5433536598864;518.903303738018;441.8320063841408;519.0667432789744;563.508819942405;581.5220601504539;843.9088092363065;494.1571397946755;518.1278251436283;658.6912384783833;455.25970078636095;518.5398951121074;530.2107002726718;788.2579311158237;529.5088613431117;548.6718338598606;523.5142481083075;545.6411917641335;435.8237498128358;510.6231412043909;476.729475336024;678.0333990846257;820.8004156865112;527.4230564601929;19.115795384796577;25.46412429959926;37.64575419281525;58.65423855881067;60.88914057133139;151.25917668194631;159.467597549658;167.0432391628543;175.66624000499334;178.1447085631376;179.07513278321397;178.57506727256026;185.796975951996;189.24774301373088;189.6717230688116;39.14607981873068;28.84638436898001;21.918480555817297;17.965716873954666;20.668645957104847;19.79696499646268;18.702536987877973;21.40922494526986;25.22000945651897;21.50065855954528;22.82229370166122;23.237197078641927;27.52069765907804;32.671734247497;38.17764250686467;42.08916393282987;43.51342738904269;344.04691481443626;446.9177303604316
6;112.48395145615788;183.0012900981164;106.93791370712007;411.8238062883222;154.7749226040467;0.0;185.2223883987264;148.96450248778038;58.73034762361392;443.63817714576135;85.00734928889125;465.8021762706364;413.6413103259964;505.9911062822042;374.24073162548274;465.6587893140254;582.5177054364535;151.56538175681197;145.9089055918048;173.0310180577455;404.7826741941259;362.9327458405345;252.57343225978883;907.095031761703;845.2536341551499;564.6347867959755;590.7382592183976;604.7649370501733;694.7650400609418;749.0460859862177;866.8777958382078;747.2039162133207;878.1549772941274;769.3184255944846;226.9729820053529;310.1069164416818;670.0254113860638;681.8099165904684;206.22078718502488;273.11527904833093;235.35527897939207;221.13974900559384;251.8853861904466;230.46497175035017;230.4236529944852;446.33220130523;823.7140436452221;851.1358174079029;830.8438289515369;986.0351288741176;213.9918417496268;547.802588327128;693.8066644322143;706.1114378971479;488.9730257950257;738.4050219575164;604.36737866978;691.688430611013;514.8811083370396;544.909552451497;702.1420325495056;236.3411474576375;249.4041598826183;632.3943604882953;725.6650451884975;790.9079280678638;961.0162200184168;656.0529078832835;596.2894604590534;652.7921830533226;716.7790615466081;734.8178587473293;995.162672524388;647.2431867470159;647.5019815872333;811.7917032609189;608.7894964230943;659.3662436294919;680.1271283339881;939.2316740845844;669.0637663644807;693.1881211980758;654.0423277674842;694.8488309523905;590.4854814808059;651.5307960985848;625.6324036509176;831.1107351438965;972.8668619013788;667.9183364558618;151.90288331628054;150.71046841382295;146.2023354844081;149.83673261998698;153.0153655571973;143.0237811438746;146.62771616996574;152.8446009651745;150.0586832106631;152.06182710140985;149.63818740099617;152.33981754620953;158.26821650304527;173.114879244117;174.64275843949372;156.7566025371939;149.80243912538677;147.86352081066832;141.8435004794893;135.69707739634234;135.0699087838175;139.34983606241352;147.4877068373568;153.77431672241875;157.72779199858496;161.49282068939416;166.299957229795;164.5991563274672;165.40085367129927;169.15753884263182;171.04788005350483;172.11523969057464;448.66776488340565;586.0622810541792
7;74.8513477363672;287.7440590130414;78.48905972134415;234.5104084916809;125.63342049960129;185.2223883987264;0.0;94.19672998308118;187.0309214520693;298.5930578256551;100.76022183818291;342.9513146574179;320.3767772685966;444.8771608296319;266.37103789276927;343.3166958281029;412.693039678908;90.44825366251264;191.77659791769227;163.13463846378758;244.1821149684935;257.19715172315665;242.826121374659;759.7757219307559;697.4210282769625;430.7298206812213;460.4431796114624;460.66646078834;541.7184674110749;604.689196764438;723.2513640528191;604.9112657527317;732.7504387231182;626.3089160220047;80.1434480785903;134.33161513135232;525.5505319062027;542.5185172850752;78.85956784497432;111.99064127147471;90.75201418628562;383.0942547491824;94.22666382187946;233.1052727132111;387.1296317879961;377.4636811579309;677.3268310569888;705.2370374660762;686.2647779273677;833.0280255693759;296.6478296516966;427.6499175201571;553.1576330542192;565.007688976169;322.2257654514414;582.7331892511587;451.671240767596;534.8516625835845;389.0508413900467;405.4026078863554;546.4631150576023;327.8726486518025;294.62359258798745;486.7809390828397;571.3309023724014;644.4515961333778;808.5493145687495;483.1635443225159;467.21205256204206;476.9773562885517;575.2085853059693;593.029983832216;841.6863131696599;506.30338428009287;468.754948211346;667.6668826110783;471.4570033782789;490.39930681367;526.915843556493;785.3926836088137;498.4697313157951;528.7515644430015;475.9442802861614;539.5178988377727;464.9512523394612;482.7925274555871;471.06635594368095;686.5889572770285;822.3733457008067;498.4192798120365;143.7264758972564;149.56151745534814;159.83081431193318;180.8461650698904;183.7634479459379;67.67197958746134;72.89180361246508;76.00477033485602;88.420907275323;89.77513680330749;92.85104132734602;90.07287844153156;94.32366223161314;87.64792458550792;87.11088948901507;86.6056528678126;97.08244782993089;104.52853309755469;112.54834662676902;116.97219153194683;126.20100411790486;134.44216869587063;144.28746399222194;150.1379785382902;147.08797289269162;148.379446403627;147.9039757291392;152.92337950200792;158.19348663465186;163.5475827543847;167.4384905994897;168.8123034151393;263.7487871991849;416.4837277387801
8;90.57950505899416;198.07123418832825;82.46102954616053;319.22174620241907;179.73959031449465;148.96450248778038;94.19672998308118;0.0;180.22068353160367;294.67395420108755;81.05041630760984;319.45668653511;275.2891259612;384.4723929396783;230.12432983866344;319.42008904756347;499.76843933853456;4.337594366294021;225.8393758523918;216.99929152351865;258.01054242891394;219.13915944558897;305.52717965581394;852.2407523375673;789.9192451610544;524.904795024767;554.6399031042234;554.2224905655667;633.6747156772976;697.8788610795759;816.3192454554521;698.3361038067849;825.5596227130384;719.6163023737238;85.78092735502341;175.31703249548713;618.9024318556841;636.3186381628217;62.15706609342034;131.79579950645504;91.75148399840796;306.9238963930285;111.36296687744844;290.3729422454459;308.23609572108666;462.9091606759546;770.0929738245168;798.0224866793574;779.2698794171828;924.2291275433126;324.8254715905735;521.5004447969455;646.8319749774585;658.6209727465961;411.6553882259967;673.9505139384926;544.0552111800449;625.962789856062;483.10349134235065;499.4231742624165;637.8146032343459;353.4758808137742;339.0913423679784;580.1018876170605;662.9042110491724;737.2749198433175;899.9217651232609;567.8253502800824;561.4061224146407;559.4962212505528;668.7599695677214;686.5279921162105;932.7597818733542;600.0396888302056;548.5049246941435;760.7646111040078;565.4820838564937;577.3041515467675;618.8924045339794;876.4931135333665;584.4373930939867;617.4595663068023;556.3319413663619;630.9795117153812;559.0889399836473;569.8665210345213;562.9901057210449;779.6011204936983;914.1425849809684;584.9912156307471;192.6039016139848;196.5611613720937;202.31267126949444;219.70329169633143;223.2734371896561;30.180738743290075;22.5788559146491;18.209574953771668;5.785277282273026;5.1319359361927;1.442554242900742;5.05884005743691;9.331745516733474;24.985835464937853;26.642840779980887;148.64275595036798;153.49210353445343;158.72449308730066;162.11639090671517;162.3998382332705;169.89375470511976;178.97225094135968;190.90491442536387;198.4570445213284;197.96919598759752;200.7095589122493;202.5490128821487;205.58726852901503;209.9247567185544;215.60313888473124;219.32285957809643;220.80524756945115;333.47209461707786;503.65337645506776
9;113.26265870493424;241.53037718761271;113.0588847173427;395.7217584458539;116.51351955561694;58.73034762361392;187.0309214520693;180.22068353160367;0.0;469.63636341361126;101.14991856458995;499.3322747624598;454.022249971445;554.0957780539844;410.31774359936736;499.3354654455318;558.4022655415373;181.6594682658269;89.67907367926388;124.69346275590468;423.9609740568125;399.2909960796399;197.31191844464936;869.7467181753184;808.4184601520747;525.4729563643644;550.138735619529;568.4990625330614;661.0542185005598;711.5346977004905;828.3775021492918;708.974672956101;840.2372572293788;731.1841486223387;245.87050338662505;320.135388069178;633.2083503951602;643.0858087474912;228.658932844209;289.55723570397095;255.5689870706388;266.7958428475858;268.7729004564631;174.56631803479334;278.14797152105245;394.4272502197365;786.4574170513522;813.542524121054;792.8828505292464;950.6105422411232;157.33822031085472;504.9264405600395;655.4347461861734;667.7908540729284;464.3863109377141;705.4738754386381;571.418078815469;659.6500916565244;474.0709151213997;507.8471264853226;669.4992387212874;181.71146674058977;190.6935829700807;596.3684688722625;692.2482196679601;753.8790945660435;925.4675546005078;633.2496671884828;555.264033462068;632.2469723682506;678.5320268200749;696.5054321365295;959.9006433147348;609.4048906045483;629.6358538060865;773.7800673104502;570.1630450333221;633.9454915600736;646.6137955759397;904.3552233789408;644.588748055031;664.8751818378665;635.4959864605885;662.1146589208284;548.5161654200392;626.0402757629807;593.2314425521984;793.12755049687;936.4635316744832;642.7535635898201;107.84010442960287;104.85419006295758;97.22573718866276;95.89167063164832;98.67720883633156;164.9806154844648;170.88540981259848;178.423399320491;179.5428148832044;181.94664709335464;180.4802526285303;182.31108603404743;189.32921173974165;201.52863631155475;202.80286418386063;132.03458429040896;121.9031397153986;117.35688457174857;108.85567877667962;101.6078565449965;97.4163592560325;98.40915747489032;103.17855577095028;107.84505148642263;112.8265350826575;116.37194493965318;121.53999408048108;118.3687733754073;117.81267608873812;120.45010359282868;121.52907546307414;122.34929414889496;442.42673541563335;561.75337117721
10;360.6089863187164;426.10465800756754;358.1579421889873;313.5687850299368;423.4945379587547;443.63817714576135;298.5930578256551;294.67395420108755;469.63636341361126;0.0;368.7093228341201;74.53554405863326;134.68683198881885;254.6613361065268;107.2169008128296;75.84263961034357;450.2370299415034;292.126115760746;490.21347748045713;459.8903390686656;69.19362653475626;115.26686287488472;531.2103047564145;815.4731018051328;758.0613662346857;565.59377349884;596.4841889892657;566.7962749614807;609.0098954270455;685.8313126862399;792.2506012228489;691.1683481992029;796.1837726786032;707.9611513858863;225.1087709264608;178.59585444095066;618.5297332235224;645.0893935580788;240.9778635523803;186.60745584633253;214.87630973257552;561.0970037280739;205.1337771592188;525.7828946335469;555.8417102606744;611.7226212471783;744.0963643615247;770.2100574930513;756.7507690631048;866.11965222726;595.088823769093;588.4947225934612;650.8907990946473;659.8503894113644;402.38041374613744;635.590485330695;537.569988248779;591.9636503752702;548.3687293145904;534.3173793490349;605.1336731919504;626.1732041338546;591.43934196594;583.9815967938628;630.0022211513815;714.9673493009533;845.2820306637216;488.74237410083305;604.3489787990628;468.3763785840275;667.4163754249311;682.158034931514;872.6743361378719;611.1367262857959;443.5658323868407;741.4371516023024;590.8638661877948;512.38809803627;596.3059373268758;820.0469600156767;511.6035724430849;561.1255540544406;453.4879913437081;600.4343034422931;609.206088655503;507.4024904441905;547.4014272471612;757.1865533276684;863.6954250227141;516.4203488160318;441.9871172691817;447.94315541799625;458.4078110049696;479.43880411173774;482.3515198952842;304.8546881188284;299.47664669610026;292.36715283058754;293.72982533891803;291.6522056151896;294.00546631914534;291.36206310419016;285.37482170063515;270.7316540959879;269.2550026127468;384.3631191825967;395.3695140215783;402.8917315354186;411.1156058244259;415.53626576397977;424.7577269483549;433.03509766649023;442.7557759672346;448.3679449100258;444.9912125162823;445.96875530702846;444.94274304695966;450.31247975149216;455.6570815421277;460.7900550943804;464.618519413549;465.9262776948176;251.7185700166887;454.0084208088898
